poll_id,cycle,state,pollster,sponsors,fte_grade,sample_size,population,population_full,methodology,seat_number,seat_name,start_date,end_date,election_date,days before election,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
56565,2018,Minnesota,Global Strategy Group,Giffords,B/C,400,lv,lv,Live Phone,2,District 2,9/13/2018,9/17/2018,11/6/2018,50.00,,FALSE,DEM,,FALSE,FALSE,10/30/2018 15:46,general,380,Lewis,11801,Jason Lewis,REP,41
53875,2018,Minnesota,WPA Intelligence (WPAi),,B/C,400,lv,lv,Live Phone,2,District 2,8/18/2018,8/21/2018,11/6/2018,77.00,Jason Lewis,TRUE,REP,,FALSE,FALSE,9/6/2018 13:45,general,380,Craig,11800,Angie Craig,DEM,45
53875,2018,Minnesota,WPA Intelligence (WPAi),,B/C,400,lv,lv,Live Phone,2,District 2,8/18/2018,8/21/2018,11/6/2018,77.00,Jason Lewis,TRUE,REP,,FALSE,FALSE,9/6/2018 13:45,general,380,Lewis,11801,Jason Lewis,REP,46
53605,2018,Minnesota,Public Policy Polling,Patriot Majority USA,A-,732,v,v,IVR,2,District 2,10/4/2017,10/7/2017,11/6/2018,395.00,,FALSE,DEM,,FALSE,FALSE,8/13/2018 21:11,general,380,Craig,11800,Angie Craig,DEM,42
53605,2018,Minnesota,Public Policy Polling,Patriot Majority USA,A-,732,v,v,IVR,2,District 2,10/4/2017,10/7/2017,11/6/2018,395.00,,FALSE,DEM,,FALSE,FALSE,8/13/2018 21:11,general,380,Lewis,11801,Jason Lewis,REP,43
56000,2018,Minnesota,SurveyUSA,KSTP-TV Minneapolis,A,607,lv,lv,,3,District 3,9/24/2018,9/29/2018,11/6/2018,38.00,,FALSE,,,FALSE,FALSE,10/3/2018 0:05,general,381,Phillips,11802,Dean Phillips,DEM,49
56000,2018,Minnesota,SurveyUSA,KSTP-TV Minneapolis,A,607,lv,lv,,3,District 3,9/24/2018,9/29/2018,11/6/2018,38.00,,FALSE,,,FALSE,FALSE,10/3/2018 0:05,general,381,Paulsen,11803,Erik Paulsen,REP,44
54113,2018,Minnesota,Public Policy Polling,Protect Our Care,A-,538,v,v,,3,District 3,9/17/2018,9/18/2018,11/6/2018,49.00,,FALSE,DEM,,FALSE,FALSE,9/20/2018 14:28,general,381,Phillips,11802,Dean Phillips,DEM,52
54113,2018,Minnesota,Public Policy Polling,Protect Our Care,A-,538,v,v,,3,District 3,9/17/2018,9/18/2018,11/6/2018,49.00,,FALSE,DEM,,FALSE,FALSE,9/20/2018 14:28,general,381,Paulsen,11803,Erik Paulsen,REP,39
53908,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,500,lv,lv,Live Phone,3,District 3,9/7/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/8/2018 23:48,general,381,Phillips,11802,Dean Phillips,DEM,51
53908,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,500,lv,lv,Live Phone,3,District 3,9/7/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/8/2018 23:48,general,381,Paulsen,11803,Erik Paulsen,REP,42
53908,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,500,rv,rv,Live Phone,3,District 3,9/7/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/11/2018 14:24,general,381,Phillips,11802,Dean Phillips,DEM,49.95
53908,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,500,rv,rv,Live Phone,3,District 3,9/7/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/11/2018 14:24,general,381,Paulsen,11803,Erik Paulsen,REP,39.81
53603,2018,Minnesota,Public Policy Polling,Patriot Majority USA,A-,664,v,v,IVR,3,District 3,2/12/2018,2/13/2018,11/6/2018,266.00,,FALSE,DEM,,FALSE,FALSE,8/13/2018 21:11,general,381,Phillips,11802,Dean Phillips,DEM,46
53603,2018,Minnesota,Public Policy Polling,Patriot Majority USA,A-,664,v,v,IVR,3,District 3,2/12/2018,2/13/2018,11/6/2018,266.00,,FALSE,DEM,,FALSE,FALSE,8/13/2018 21:11,general,381,Paulsen,11803,Erik Paulsen,REP,43
53604,2018,Minnesota,Public Policy Polling,Patriot Majority USA,A-,542,v,v,IVR,3,District 3,11/9/2017,11/10/2017,11/6/2018,361.00,,FALSE,DEM,,FALSE,FALSE,8/13/2018 21:11,general,381,Phillips,11802,Dean Phillips,DEM,46
53604,2018,Minnesota,Public Policy Polling,Patriot Majority USA,A-,542,v,v,IVR,3,District 3,11/9/2017,11/10/2017,11/6/2018,361.00,,FALSE,DEM,,FALSE,FALSE,8/13/2018 21:11,general,381,Paulsen,11803,Erik Paulsen,REP,42
56113,2018,Minnesota,ALG Research,,B/C,500,lv,lv,,7,District 7,9/5/2018,9/10/2018,11/6/2018,57.00,Collin Peterson,TRUE,DEM,,FALSE,FALSE,10/9/2018 16:35,general,385,Peterson,11810,Collin Peterson,DEM,53
56113,2018,Minnesota,ALG Research,,B/C,500,lv,lv,,7,District 7,9/5/2018,9/10/2018,11/6/2018,57.00,Collin Peterson,TRUE,DEM,,FALSE,FALSE,10/9/2018 16:35,general,385,Hughes,11811,Dave Hughes,REP,35
56175,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,507,lv,lv,Live Phone,8,District 8,10/11/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/12/2018 3:02,general,386,Radinovich,12492,Joe Radinovich,DEM,33.5
56175,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,507,lv,lv,Live Phone,8,District 8,10/11/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/12/2018 3:02,general,386,Stauber,11813,Pete Stauber,REP,49.15
56175,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,507,rv,rv,Live Phone,8,District 8,10/11/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/12/2018 3:02,general,386,Radinovich,12492,Joe Radinovich,DEM,32.01
56175,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,507,rv,rv,Live Phone,8,District 8,10/11/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/12/2018 3:02,general,386,Stauber,11813,Pete Stauber,REP,48.13
55965,2018,Minnesota,Victoria Research & Consulting,,B/C,400,lv,lv,Live Phone,8,District 8,9/27/2018,9/30/2018,11/6/2018,37.00,Joe Radinovich,TRUE,DEM,,FALSE,FALSE,10/1/2018 19:18,general,386,Radinovich,12492,Joe Radinovich,DEM,45
55965,2018,Minnesota,Victoria Research & Consulting,,B/C,400,lv,lv,Live Phone,8,District 8,9/27/2018,9/30/2018,11/6/2018,37.00,Joe Radinovich,TRUE,DEM,,FALSE,FALSE,10/1/2018 19:18,general,386,Stauber,11813,Pete Stauber,REP,44
53905,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,504,lv,lv,Live Phone,8,District 8,9/6/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/8/2018 10:01,general,386,Radinovich,12492,Joe Radinovich,DEM,44
53905,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,504,lv,lv,Live Phone,8,District 8,9/6/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/8/2018 10:01,general,386,Stauber,11813,Pete Stauber,REP,43
53905,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,504,rv,rv,Live Phone,8,District 8,9/6/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/11/2018 14:24,general,386,Radinovich,12492,Joe Radinovich,DEM,41.92
53905,2018,Minnesota,Siena College/The New York Times Upshot,New York Times,A+,504,rv,rv,Live Phone,8,District 8,9/6/2018,9/9/2018,11/6/2018,58.00,,FALSE,,,FALSE,FALSE,9/11/2018 14:24,general,386,Stauber,11813,Pete Stauber,REP,42.83
53871,2018,Missouri,Expedition Strategies,,,402,lv,lv,,2,District 2,8/23/2018,8/26/2018,11/6/2018,72.00,Cort VanOstran,TRUE,DEM,,FALSE,FALSE,9/6/2018 9:58,general,388,VanOstran,11816,Cort VanOstran,DEM,43
53871,2018,Missouri,Expedition Strategies,,,402,lv,lv,,2,District 2,8/23/2018,8/26/2018,11/6/2018,72.00,Cort VanOstran,TRUE,DEM,,FALSE,FALSE,9/6/2018 9:58,general,388,Wagner,11817,Ann Wagner,REP,41
53871,2018,Missouri,Expedition Strategies,,,402,lv,lv,,2,District 2,8/23/2018,8/26/2018,11/6/2018,72.00,Cort VanOstran,TRUE,DEM,,FALSE,FALSE,9/6/2018 9:58,general,388,Kirk,12472,Tony Kirk,LIB,1
53871,2018,Missouri,Expedition Strategies,,,402,lv,lv,,2,District 2,8/23/2018,8/26/2018,11/6/2018,72.00,Cort VanOstran,TRUE,DEM,,FALSE,FALSE,9/6/2018 9:58,general,388,Arnold,12473,David Justus Arnold,GRE,0
53778,2018,Missouri,Remington Research Group,Missouri Scout,B,983,lv,lv,,2,District 2,8/22/2018,8/23/2018,11/6/2018,75.00,,FALSE,,,FALSE,FALSE,8/27/2018 10:43,general,388,VanOstran,11816,Cort VanOstran,DEM,40
53778,2018,Missouri,Remington Research Group,Missouri Scout,B,983,lv,lv,,2,District 2,8/22/2018,8/23/2018,11/6/2018,75.00,,FALSE,,,FALSE,FALSE,8/27/2018 10:43,general,388,Wagner,11817,Ann Wagner,REP,51
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,1,District 1,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:18,general,395,Wadkins,11420,Randy Wadkins,DEM,28.18
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,1,District 1,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:18,general,395,Kelly,11421,Trent Kelly,REP,57.19
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,2,District 2,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:19,general,396,Thompson,11422,Bennie Thompson,DEM,50.66
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,2,District 2,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:19,general,396,Harris,11423,Irving Harris,REF,22.13
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,3,District 3,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:20,general,397,Evans,11425,Michael Evans,DEM,26.87
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,3,District 3,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:20,general,397,Guest,11426,Michael Guest,REP,56.11
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,4,District 4,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:21,general,398,Anderson,11427,Jeramey Anderson,DEM,36.68
53572,2018,Mississippi,Triumph Campaigns,Y'all Politics,B/C,525,lv,lv,IVR,4,District 4,7/30/2018,7/31/2018,11/6/2018,98.00,,FALSE,,,FALSE,FALSE,8/9/2018 13:21,general,398,Palazzo,11428,Steven M. Palazzo,REP,53.66
56762,2018,Montana,Change Research,,B-,879,lv,lv,Online,1,District 1,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/5/2018 0:09,general,399,Williams,11175,Kathleen Williams,DEM,44
56762,2018,Montana,Change Research,,B-,879,lv,lv,Online,1,District 1,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/5/2018 0:09,general,399,Gianforte,11176,Greg Gianforte,REP,52
56762,2018,Montana,Change Research,,B-,879,lv,lv,Online,1,District 1,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/5/2018 0:09,general,399,Swanson,13184,Elinor Swanson,LIB,2
56546,2018,Montana,Gravis Marketing,,B,782,lv,lv,Live Phone/Online,1,District 1,10/24/2018,10/26/2018,11/6/2018,11.00,,FALSE,,,FALSE,FALSE,10/30/2018 8:50,general,399,Williams,11175,Kathleen Williams,DEM,48
56546,2018,Montana,Gravis Marketing,,B,782,lv,lv,Live Phone/Online,1,District 1,10/24/2018,10/26/2018,11/6/2018,11.00,,FALSE,,,FALSE,FALSE,10/30/2018 8:50,general,399,Gianforte,11176,Greg Gianforte,REP,48
56483,2018,Montana,University of Montana (Big Sky Poll),,,533,lv,lv,,1,District 1,10/10/2018,10/18/2018,11/6/2018,19.00,,FALSE,,,FALSE,FALSE,10/26/2018 10:17,general,399,Williams,11175,Kathleen Williams,DEM,45.8
56483,2018,Montana,University of Montana (Big Sky Poll),,,533,lv,lv,,1,District 1,10/10/2018,10/18/2018,11/6/2018,19.00,,FALSE,,,FALSE,FALSE,10/26/2018 10:17,general,399,Gianforte,11176,Greg Gianforte,REP,45.3
56483,2018,Montana,University of Montana (Big Sky Poll),,,533,lv,lv,,1,District 1,10/10/2018,10/18/2018,11/6/2018,19.00,,FALSE,,,FALSE,FALSE,10/26/2018 10:17,general,399,Swanson,13184,Elinor Swanson,LIB,1.8
56394,2018,Montana,Montana State University Billings,,B/C,471,lv,lv,Live Phone,1,District 1,10/8/2018,10/13/2018,11/6/2018,24.00,,FALSE,,,FALSE,FALSE,10/23/2018 19:15,general,399,Williams,11175,Kathleen Williams,DEM,41
56394,2018,Montana,Montana State University Billings,,B/C,471,lv,lv,Live Phone,1,District 1,10/8/2018,10/13/2018,11/6/2018,24.00,,FALSE,,,FALSE,FALSE,10/23/2018 19:15,general,399,Gianforte,11176,Greg Gianforte,REP,44
56394,2018,Montana,Montana State University Billings,,B/C,471,lv,lv,Live Phone,1,District 1,10/8/2018,10/13/2018,11/6/2018,24.00,,FALSE,,,FALSE,FALSE,10/23/2018 19:15,general,399,Swanson,13184,Elinor Swanson,LIB,3
56378,2018,Montana,Montana State University,Montana Television Network,,2079,rv,rv,,1,District 1,9/15/2018,10/6/2018,11/6/2018,31.00,,FALSE,,,FALSE,FALSE,10/23/2018 22:08,general,399,Williams,11175,Kathleen Williams,DEM,40.1
56378,2018,Montana,Montana State University,Montana Television Network,,2079,rv,rv,,1,District 1,9/15/2018,10/6/2018,11/6/2018,31.00,,FALSE,,,FALSE,FALSE,10/23/2018 22:08,general,399,Gianforte,11176,Greg Gianforte,REP,47.6
56378,2018,Montana,Montana State University,Montana Television Network,,2079,rv,rv,,1,District 1,9/15/2018,10/6/2018,11/6/2018,31.00,,FALSE,,,FALSE,FALSE,10/23/2018 22:08,general,399,Swanson,13184,Elinor Swanson,LIB,2.4
55846,2018,Montana,Gravis Marketing,,B,710,lv,lv,IVR/Online,1,District 1,9/19/2018,9/22/2018,11/6/2018,45.00,,FALSE,,,FALSE,FALSE,9/25/2018 10:54,general,399,Williams,11175,Kathleen Williams,DEM,42
55846,2018,Montana,Gravis Marketing,,B,710,lv,lv,IVR/Online,1,District 1,9/19/2018,9/22/2018,11/6/2018,45.00,,FALSE,,,FALSE,FALSE,9/25/2018 10:54,general,399,Gianforte,11176,Greg Gianforte,REP,51
55928,2018,Montana,Benenson Strategy Group,AARP,B/C,950,lv,lv,,1,District 1,9/6/2018,9/16/2018,11/6/2018,51.00,,FALSE,,,FALSE,FALSE,9/28/2018 20:22,general,399,Williams,11175,Kathleen Williams,DEM,45
55928,2018,Montana,Benenson Strategy Group,AARP,B/C,950,lv,lv,,1,District 1,9/6/2018,9/16/2018,11/6/2018,51.00,,FALSE,,,FALSE,FALSE,9/28/2018 20:22,general,399,Gianforte,11176,Greg Gianforte,REP,46
56088,2018,Montana,University of Montana (Big Sky Poll),,,466,lv,lv,,1,District 1,8/13/2018,8/31/2018,11/6/2018,67.00,,FALSE,,,FALSE,FALSE,10/8/2018 18:11,general,399,Williams,11175,Kathleen Williams,DEM,51
56088,2018,Montana,University of Montana (Big Sky Poll),,,466,lv,lv,,1,District 1,8/13/2018,8/31/2018,11/6/2018,67.00,,FALSE,,,FALSE,FALSE,10/8/2018 18:11,general,399,Gianforte,11176,Greg Gianforte,REP,38
56088,2018,Montana,University of Montana (Big Sky Poll),,,466,lv,lv,,1,District 1,8/13/2018,8/31/2018,11/6/2018,67.00,,FALSE,,,FALSE,FALSE,10/8/2018 18:11,general,399,Swanson,13184,Elinor Swanson,LIB,3
52648,2018,Montana,Gravis Marketing,,B,469,lv,lv,,1,District 1,6/11/2018,6/13/2018,11/6/2018,146.00,,FALSE,,,FALSE,FALSE,6/26/2018 12:30,general,399,Williams,11175,Kathleen Williams,DEM,49
52648,2018,Montana,Gravis Marketing,,B,469,lv,lv,,1,District 1,6/11/2018,6/13/2018,11/6/2018,146.00,,FALSE,,,FALSE,FALSE,6/26/2018 12:30,general,399,Gianforte,11176,Greg Gianforte,REP,43
56542,2018,North Carolina,SurveyUSA,Civitas Institute,A,565,lv,lv,IVR/Online,2,District 2,10/24/2018,10/28/2018,11/6/2018,9.00,,FALSE,,,FALSE,FALSE,10/30/2018 8:28,general,401,Coleman,11838,Linda Coleman,DEM,40
56542,2018,North Carolina,SurveyUSA,Civitas Institute,A,565,lv,lv,IVR/Online,2,District 2,10/24/2018,10/28/2018,11/6/2018,9.00,,FALSE,,,FALSE,FALSE,10/30/2018 8:28,general,401,Holding,11839,George Holding,REP,49
56542,2018,North Carolina,SurveyUSA,Civitas Institute,A,565,lv,lv,IVR/Online,2,District 2,10/24/2018,10/28/2018,11/6/2018,9.00,,FALSE,,,FALSE,FALSE,10/30/2018 8:28,general,401,Matemu,12457,Japheth Nthautha Matemu,LIB,2
53969,2018,North Carolina,SurveyUSA,Civitas Institute,A,538,lv,lv,IVR/Online,2,District 2,9/5/2018,9/8/2018,11/6/2018,59.00,,FALSE,,,FALSE,FALSE,9/12/2018 12:06,general,401,Coleman,11838,Linda Coleman,DEM,44
53969,2018,North Carolina,SurveyUSA,Civitas Institute,A,538,lv,lv,IVR/Online,2,District 2,9/5/2018,9/8/2018,11/6/2018,59.00,,FALSE,,,FALSE,FALSE,9/12/2018 12:06,general,401,Holding,11839,George Holding,REP,43
53969,2018,North Carolina,SurveyUSA,Civitas Institute,A,538,lv,lv,IVR/Online,2,District 2,9/5/2018,9/8/2018,11/6/2018,59.00,,FALSE,,,FALSE,FALSE,9/12/2018 12:06,general,401,Matemu,12457,Japheth Nthautha Matemu,LIB,2
53865,2018,North Carolina,GQR Research (GQRR),,B,401,lv,lv,,2,District 2,8/23/2018,8/27/2018,11/6/2018,71.00,Linda Coleman,TRUE,DEM,,FALSE,FALSE,9/5/2018 17:05,general,401,Coleman,11838,Linda Coleman,DEM,45
53865,2018,North Carolina,GQR Research (GQRR),,B,401,lv,lv,,2,District 2,8/23/2018,8/27/2018,11/6/2018,71.00,Linda Coleman,TRUE,DEM,,FALSE,FALSE,9/5/2018 17:05,general,401,Holding,11839,George Holding,REP,44
53865,2018,North Carolina,GQR Research (GQRR),,B,401,lv,lv,,2,District 2,8/23/2018,8/27/2018,11/6/2018,71.00,Linda Coleman,TRUE,DEM,,FALSE,FALSE,9/5/2018 17:05,general,401,Matemu,12457,Japheth Nthautha Matemu,LIB,5
53826,2018,North Carolina,Lincoln Park Strategies,,,500,lv,lv,Online,7,District 7,8/18/2018,8/22/2018,11/6/2018,76.00,Kyle Horton,TRUE,DEM,,FALSE,FALSE,8/31/2018 19:30,general,406,Horton,11847,Kyle Horton,DEM,44
53826,2018,North Carolina,Lincoln Park Strategies,,,500,lv,lv,Online,7,District 7,8/18/2018,8/22/2018,11/6/2018,76.00,Kyle Horton,TRUE,DEM,,FALSE,FALSE,8/31/2018 19:30,general,406,Rouzer,11848,David Rouzer,REP,40
56501,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,505,lv,lv,Live Phone,9,District 9,10/26/2018,10/30/2018,,-43403.00,,FALSE,,,FALSE,FALSE,10/28/2018 18:02,general,408,McCready,11179,Daniel Kent McCready,DEM,44.13
56501,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,505,lv,lv,Live Phone,9,District 9,10/26/2018,10/30/2018,,-43403.00,,FALSE,,,FALSE,FALSE,10/28/2018 18:02,general,408,Harris,11180,Mark Harris,REP,45.37
56501,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,505,rv,rv,Live Phone,9,District 9,10/26/2018,10/30/2018,,-43403.00,,FALSE,,,FALSE,FALSE,10/28/2018 18:02,general,408,McCready,11179,Daniel Kent McCready,DEM,45.13
56501,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,505,rv,rv,Live Phone,9,District 9,10/26/2018,10/30/2018,,-43403.00,,FALSE,,,FALSE,FALSE,10/28/2018 18:02,general,408,Harris,11180,Mark Harris,REP,41.42
55969,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,502,lv,lv,Live Phone,9,District 9,10/1/2018,10/5/2018,,-43378.00,,FALSE,,,FALSE,FALSE,10/1/2018 22:31,general,408,McCready,11179,Daniel Kent McCready,DEM,42.34
55969,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,502,lv,lv,Live Phone,9,District 9,10/1/2018,10/5/2018,,-43378.00,,FALSE,,,FALSE,FALSE,10/1/2018 22:31,general,408,Harris,11180,Mark Harris,REP,46.82
55969,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,502,rv,rv,Live Phone,9,District 9,10/1/2018,10/5/2018,,-43378.00,,FALSE,,,FALSE,FALSE,10/1/2018 22:31,general,408,McCready,11179,Daniel Kent McCready,DEM,42.62
55969,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,502,rv,rv,Live Phone,9,District 9,10/1/2018,10/5/2018,,-43378.00,,FALSE,,,FALSE,FALSE,10/1/2018 22:31,general,408,Harris,11180,Mark Harris,REP,44.26
56082,2018,North Carolina,SurveyUSA,Civitas Institute,A,556,lv,lv,,9,District 9,10/2/2018,10/4/2018,,-43377.00,,FALSE,,,FALSE,FALSE,10/8/2018 9:07,general,408,McCready,11179,Daniel Kent McCready,DEM,45
56082,2018,North Carolina,SurveyUSA,Civitas Institute,A,556,lv,lv,,9,District 9,10/2/2018,10/4/2018,,-43377.00,,FALSE,,,FALSE,FALSE,10/8/2018 9:07,general,408,Harris,11180,Mark Harris,REP,41
56082,2018,North Carolina,SurveyUSA,Civitas Institute,A,556,lv,lv,,9,District 9,10/2/2018,10/4/2018,,-43377.00,,FALSE,,,FALSE,FALSE,10/8/2018 9:07,general,408,Scott,13182,Jeffery Scott,LIB,3
52822,2018,North Carolina,SurveyUSA,Civitas Institute,A,543,lv,lv,,9,District 9,7/5/2018,7/8/2018,,-43289.00,,FALSE,,,FALSE,FALSE,7/11/2018 10:59,general,408,McCready,11179,Daniel Kent McCready,DEM,43
52822,2018,North Carolina,SurveyUSA,Civitas Institute,A,543,lv,lv,,9,District 9,7/5/2018,7/8/2018,,-43289.00,,FALSE,,,FALSE,FALSE,7/11/2018 10:59,general,408,Harris,11180,Mark Harris,REP,36
52822,2018,North Carolina,SurveyUSA,Civitas Institute,A,543,lv,lv,,9,District 9,7/5/2018,7/8/2018,,-43289.00,,FALSE,,,FALSE,FALSE,7/11/2018 10:59,general,408,Scott,13182,Jeffery Scott,LIB,3
53618,2018,North Carolina,ALG Research,DCCC,B/C,500,lv,lv,,9,District 9,3/8/2018,3/13/2018,,-43172.00,Daniel Kent McCready,TRUE,DEM,,FALSE,FALSE,8/14/2018 14:17,general,408,McCready,11179,Daniel Kent McCready,DEM,44
53618,2018,North Carolina,ALG Research,DCCC,B/C,500,lv,lv,,9,District 9,3/8/2018,3/13/2018,,-43172.00,Daniel Kent McCready,TRUE,DEM,,FALSE,FALSE,8/14/2018 14:17,general,408,Harris,11180,Mark Harris,REP,43
56790,2018,North Carolina,Change Research,Health Care Voter,B-,567,lv,lv,Online,13,District 13,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,DEM,,FALSE,FALSE,11/5/2018 14:37,general,412,Manning,11181,Kathy Ellen Manning,DEM,43
56790,2018,North Carolina,Change Research,Health Care Voter,B-,567,lv,lv,Online,13,District 13,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,DEM,,FALSE,FALSE,11/5/2018 14:37,general,412,Budd,11182,Theodore Paul Budd,REP,43
56790,2018,North Carolina,Change Research,Health Care Voter,B-,567,lv,lv,Online,13,District 13,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,DEM,,FALSE,FALSE,11/5/2018 14:37,general,412,Bailey,11350,Thomas Aaron Bailey,LIB,2
56790,2018,North Carolina,Change Research,Health Care Voter,B-,567,lv,lv,Online,13,District 13,11/2/2018,11/4/2018,11/6/2018,2.00,,FALSE,DEM,,FALSE,FALSE,11/5/2018 14:37,general,412,Corriher,11351,Robert Corriher,GRE,1
56214,2018,North Carolina,SurveyUSA,Civitas Institute,A,533,lv,lv,IVR/Online,13,District 13,10/9/2018,10/12/2018,11/6/2018,25.00,,FALSE,,,FALSE,FALSE,10/15/2018 15:31,general,412,Manning,11181,Kathy Ellen Manning,DEM,41
56214,2018,North Carolina,SurveyUSA,Civitas Institute,A,533,lv,lv,IVR/Online,13,District 13,10/9/2018,10/12/2018,11/6/2018,25.00,,FALSE,,,FALSE,FALSE,10/15/2018 15:31,general,412,Budd,11182,Theodore Paul Budd,REP,44
56214,2018,North Carolina,SurveyUSA,Civitas Institute,A,533,lv,lv,IVR/Online,13,District 13,10/9/2018,10/12/2018,11/6/2018,25.00,,FALSE,,,FALSE,FALSE,10/15/2018 15:31,general,412,Bailey,11350,Thomas Aaron Bailey,LIB,1
56214,2018,North Carolina,SurveyUSA,Civitas Institute,A,533,lv,lv,IVR/Online,13,District 13,10/9/2018,10/12/2018,11/6/2018,25.00,,FALSE,,,FALSE,FALSE,10/15/2018 15:31,general,412,Corriher,11351,Robert Corriher,GRE,1
56044,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,500,lv,lv,Live Phone,13,District 13,10/3/2018,10/8/2018,11/6/2018,29.00,,FALSE,,,FALSE,FALSE,10/5/2018 9:08,general,412,Manning,11181,Kathy Ellen Manning,DEM,41.01
56044,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,500,lv,lv,Live Phone,13,District 13,10/3/2018,10/8/2018,11/6/2018,29.00,,FALSE,,,FALSE,FALSE,10/5/2018 9:08,general,412,Budd,11182,Theodore Paul Budd,REP,46.88
56044,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,500,rv,rv,Live Phone,13,District 13,10/3/2018,10/8/2018,11/6/2018,29.00,,FALSE,,,FALSE,FALSE,10/5/2018 9:08,general,412,Manning,11181,Kathy Ellen Manning,DEM,38.2
56044,2018,North Carolina,Siena College/The New York Times Upshot,New York Times,A+,500,rv,rv,Live Phone,13,District 13,10/3/2018,10/8/2018,11/6/2018,29.00,,FALSE,,,FALSE,FALSE,10/5/2018 9:08,general,412,Budd,11182,Theodore Paul Budd,REP,41.81
54135,2018,North Carolina,DCCC Targeting and Analytics Department,DCCC,B/C,537,lv,lv,IVR,13,District 13,9/13/2018,9/13/2018,11/6/2018,54.00,,TRUE,DEM,,FALSE,FALSE,9/20/2018 17:16,general,412,Manning,11181,Kathy Ellen Manning,DEM,46
