poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,days until election,stage,nationwide_batch,ranked_choice_reallocated,party,answer,state 2,candidate_id,candidate_name,pct,two party percentage,actual two party percentage ,error
53421,172,Garin Hart Yang,,,Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,Georgia,5/23/2018,5/25/2018,11363,Stacey Yvonne Abrams,DEM,84561,601,lv,,lv,,7/25/2018 12:04,https://www.bizjournals.com/atlanta/news/2018/06/01/abrams-releases-poll-showing-her-leading-cagle.html,538,TRUE,DEM,139,2018,Governor,0,,11/6/2018,165,general,FALSE,FALSE,DEM,Abrams,Georgia,11363,Stacey Yvonne Abrams,49,0.550561798,0.493,-0.057561798
53419,289,Mason-Dixon,,,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,,Georgia,2/20/2018,2/23/2018,,,,84559,625,rv,,rv,,7/25/2018 12:04,https://www.timesfreepress.com/news/breakingnews/story/2018/mar/02/cagle-may-not-avoid-rungovernor-race/464996/#document_2079,538,FALSE,,139,2018,Governor,0,,11/6/2018,256,general,FALSE,FALSE,DEM,Abrams,Georgia,11363,Stacey Yvonne Abrams,40,0.519480519,0.493,-0.026480519
56292,302,Merriman River Group,151,Honolulu Civil Beat,MRG Research,207,MRG Research,B/C,IVR,Hawaii,10/8/2018,10/12/2018,,,,90465,961,lv,,lv,,10/18/2018 10:24,https://www.civilbeat.org/2018/10/civil-beat-poll-voters-want-ige-to-stick-around-as-hawaiis-governor/,538,FALSE,,140,2018,Governor,0,,11/6/2018,25,general,FALSE,FALSE,DEM,Ige,Hawaii,12474,David Y. Ige,52,0.626506024,0.627,0.000493976
53892,289,Mason-Dixon,188,The Honolulu Star-Advertiser,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Hawaii,7/6/2018,7/11/2018,,,,86667,800,rv,,rv,,9/7/2018 10:03,https://www.realclearpolitics.com/docs/Mason_Dixon_Hawaii.pdf,538,FALSE,,140,2018,Governor,0,,11/6/2018,118,general,FALSE,FALSE,DEM,Ige,Hawaii,12474,David Y. Ige,57,0.626373626,0.627,0.000626374
53891,289,Mason-Dixon,188,The Honolulu Star-Advertiser,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Hawaii,3/13/2018,3/18/2018,,,,86666,800,rv,,rv,,9/7/2018 10:03,https://www.scribd.com/document/374711097/The-Hawaii-Poll-March-2018-Governor-s-Race,538,FALSE,,140,2018,Governor,0,,11/6/2018,233,general,FALSE,FALSE,DEM,Ige,Hawaii,12474,David Y. Ige,51,0.68,0.627,-0.053
56795,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Idaho,11/2/2018,11/4/2018,,,,91522,838,lv,,lv,,11/5/2018 17:14,https://twitter.com/ChangePolls/status/1059562130679066624,538,FALSE,,141,2018,Governor,0,,11/6/2018,2,general,FALSE,FALSE,DEM,Jordan,Idaho,11357,Paulette E. Jordan,39,0.414893617,0.382,-0.032893617
53828,921,Clarity,958,Idaho Voices for Change Now,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,,Idaho,8/2/2018,8/5/2018,,,,86525,826,lv,,lv,,9/2/2018 15:38,https://www.scribd.com/document/385845312/Idaho-Voices-for-Change-Now-Polling-Results-August-2018,538,FALSE,DEM,141,2018,Governor,0,,11/6/2018,93,general,FALSE,FALSE,DEM,Jordan,Idaho,11357,Paulette E. Jordan,28,0.4375,0.382,-0.0555
53401,921,Clarity,958,Idaho Voices for Change Now,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,,Idaho,7/12/2018,7/15/2018,,,,84511,1061,lv,,lv,,7/23/2018 14:19,https://www.scribd.com/document/384438425/Clarity-Idaho-Voices-for-Change-Now-Poll-Results-July-2018,538,FALSE,DEM,141,2018,Governor,0,,11/6/2018,114,general,FALSE,FALSE,DEM,Jordan,Idaho,11357,Paulette E. Jordan,28,0.424242424,0.382,-0.042242424
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/2018,7/9/2018,,,,86707,606,a,,a,,9/9/2018 13:58,https://idahopoliticsweekly.com/politics/2254-republicans-enjoy-leads-in-idaho-statewide-races,538,FALSE,,141,2018,Governor,0,,11/6/2018,120,general,FALSE,FALSE,DEM,Jordan,Idaho,11357,Paulette E. Jordan,31,0.418918919,0.382,-0.036918919
56736,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,11/1/2018,11/3/2018,,,,91406,1208,lv,,lv,,11/4/2018 11:27,https://projects.fivethirtyeight.com/polls/2018114_IL.pdf,538,FALSE,,142,2018,Governor,0,,11/6/2018,3,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,49,0.597560976,0.584,-0.013560976
56136,241,Ipsos,"711,027",Reuters | U. Virginia Center for Politics,Ipsos,154,Ipsos,B-,Online,Illinois,9/27/2018,10/5/2018,,,,90100,968,lv,,lv,,10/10/2018 10:59,https://www.ipsos.com/en-us/news-polls/midterm-election-data-Illinois-Governor-race,538,FALSE,,142,2018,Governor,0,,11/6/2018,32,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,50.1,0.627819549,0.584,-0.043819549
56136,241,Ipsos,"711,027",Reuters | U. Virginia Center for Politics,Ipsos,154,Ipsos,B-,Online,Illinois,9/27/2018,10/5/2018,,,,90105,2000,a,,a,,10/10/2018 12:34,https://www.ipsos.com/en-us/news-polls/midterm-election-data-Illinois-Governor-race,538,FALSE,,142,2018,Governor,0,,11/6/2018,32,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,42,0.636363636,0.584,-0.052363636
56098,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,9/27/2018,10/2/2018,,,,89973,1208,lv,,lv,,10/9/2018 10:19,https://www.illinoispoliticsblog.com/single-post/PRITZKER-LEADS-RAUNER-BY-16-POINTS-RAUNERE28099S-PATH-TO-VICTORY-NARROWS-AS-825-OF-LIKELY-VOTERS-SAY-THEIR-MIND-IS-MADE-UP,538,FALSE,,142,2018,Governor,0,,11/6/2018,35,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,47.4,0.600760456,0.584,-0.016760456
55986,442,Southern Illinois University,,,Southern Illinois University,430,Southern Illinois University,,Live Phone,Illinois,9/24/2018,9/29/2018,,,,89721,715,lv,,lv,,10/2/2018 14:44,https://paulsimoninstitute.siu.edu/_common/simon-poll-oct-2-2018-pritzker-holds-lead.pdf,538,FALSE,,142,2018,Governor,0,,11/6/2018,38,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,49,0.644736842,0.584,-0.060736842
56120,933,Anzalone Liszt Grove,1080,Forward Illinois,ALG Research,14,ALG Research,B/C,Online,Illinois,9/21/2018,9/25/2018,,,,90077,1007,lv,,lv,,10/9/2018 20:55,https://static1.squarespace.com/static/5bb19ef77fdcb8e5c9c95960/t/5bbb8e6d9140b7970bad6f1e/1539018350538/IL+STATEWIDE+SEP+2018+POLL+MEMO_PUBLIC.pdf,538,FALSE,DEM,142,2018,Governor,0,,11/6/2018,42,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,48,0.6,0.584,-0.016
53997,1253,Research America Inc.,1016,Illinois Broadcasters Association,Research America,282,Research America Inc.,B/C,Live Phone,Illinois,9/5/2018,9/13/2018,,,,86911,1024,rv,,rv,,9/13/2018 20:05,https://abc7chicago.com/politics/jb-pritzker-kwame-raoul-lead-in-new-state-wide-poll-/4236278/,538,FALSE,,142,2018,Governor,0,,11/6/2018,54,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,44,0.618846695,0.584,-0.034846695
53701,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Illinois,8/12/2018,8/16/2018,,,,86172,734,rv,,rv,,8/21/2018 23:52,https://www.nbcnews.com/politics/first-read/poll-democrat-leads-expensive-race-illinois-governor-n902616,538,FALSE,,142,2018,Governor,0,,11/6/2018,82,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,46,0.605263158,0.584,-0.021263158
55887,1064,University of Illinois Springfield,1059,NPR Illinois,University of Illinois Springfield,498,University of Illinois Springfield,,Live Phone,Illinois,7/3/2018,8/15/2018,,,,89553,717,rv,,rv,,9/26/2018 14:52,http://mediad.publicbroadcasting.net/p/wuis/files/201809/2018_illinois_issues_survey_report_20180926.pdf,538,FALSE,,142,2018,Governor,0,,11/6/2018,83,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,35,0.603448276,0.584,-0.019448276
53637,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,8/12/2018,8/14/2018,,,,86083,1208,lv,,lv,,8/16/2018 9:02,https://www.illinoispoliticsblog.com/blog/category/Polling,538,FALSE,,142,2018,Governor,0,,11/6/2018,84,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,41.1,0.576437588,0.584,0.007562412
56224,47,Baselice & Associates,,,Baselice & Associates,23,Baselice & Associates,B/C,,Illinois,7/25/2018,7/29/2018,13186,William Sam McCann,CON,90301,800,lv,,lv,,10/16/2018 7:53,https://capitolfax.com/2018/08/14/mccann-lays-out-his-path/,538,TRUE,CON,142,2018,Governor,0,,11/6/2018,100,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,42,0.591549296,0.584,-0.007549296
53498,1341,Illinois Public Opinion Strategies,,,Illinois Public Opinion,479,Illinois Public Opinion,,IVR,Illinois,7/12/2018,7/12/2018,,,,85700,423,lv,,lv,,8/3/2018 19:43,https://www.scribd.com/document/385206628/IL-Gov-Illinois-Public-Opinion-Inc-D-July-2018,538,FALSE,,142,2018,Governor,0,,11/6/2018,117,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,39.4,0.601526718,0.584,-0.017526718
53405,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,6/26/2018,6/28/2018,,,,84516,1208,lv,,lv,,7/24/2018 13:58,https://www.illinoispoliticsblog.com/single-post/2018/07/02/Pritzker-Leads-Rauner-by-15-percent-in-4-way-race-for-Governor,538,FALSE,,142,2018,Governor,0,,11/6/2018,131,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,44.9,0.60026738,0.584,-0.01626738
52599,542,We Ask America,319,Capitol Fax,We Ask America,376,We Ask America,B-,,Illinois,6/9/2018,6/11/2018,,,,83125,600,lv,,lv,,6/22/2018 14:43,https://www.rcreader.com/commentary/poll-numbers-deep-dissatisfaction,538,FALSE,,142,2018,Governor,0,,11/6/2018,148,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,36,0.571428571,0.584,0.012571429
52600,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,5/22/2018,5/24/2018,,,,83126,1208,lv,,lv,,6/22/2018 14:44,https://www.illinoispoliticsblog.com/single-post/05/31/2018Governor-Rauner-Trails-Pritzker-By-15-In-Latest-Illinois-Poll,538,FALSE,,142,2018,Governor,0,,11/6/2018,166,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,47.3,0.594968553,0.584,-0.010968553
52601,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,4/18/2018,4/21/2018,,,,83127,1208,lv,,lv,,6/22/2018 14:44,https://patch.com/illinois/springfield-il/rauner-trails-pritzker-18-points-1st-illinois-governor-poll,538,FALSE,,142,2018,Governor,0,,11/6/2018,199,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,49.4,0.612903226,0.584,-0.028903226
52602,1230,Ogden & Fry,,,Ogden & Fry,425,Ogden & Fry,B/C,,Illinois,3/23/2018,3/23/2018,,,,83128,667,lv,,lv,,6/22/2018 14:44,https://www.dailykos.com/stories/2018/3/25/1752022/-IL-Gov-New-Ogden-Fry-Poll-JB-Pritzker-D-Crushing-Gov-Bruce-Rauner-R-46-23,538,FALSE,,142,2018,Governor,0,,11/6/2018,228,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,46,0.621621622,0.584,-0.037621622
52603,442,Southern Illinois University,,,Southern Illinois University,430,Southern Illinois University,,,Illinois,2/19/2018,2/25/2018,,,,83129,1001,rv,,rv,,6/22/2018 14:45,https://paulsimoninstitute.siu.edu/_common/2-27-18-Rauner-Pritzker-Lead-Primary-Polls.pdf,538,FALSE,,142,2018,Governor,0,,11/6/2018,254,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,50,0.588235294,0.584,-0.004235294
52605,1230,Ogden & Fry,289,Liberty Principles PAC,Ogden & Fry,425,Ogden & Fry,B/C,,Illinois,10/2/2017,10/2/2017,,,,83131,517,rv,,rv,,6/22/2018 14:46,http://www.ogdenfry.com/polls/lpppolls/Statewide.pdf,538,FALSE,REP,142,2018,Governor,0,,11/6/2018,400,general,FALSE,FALSE,DEM,Pritzker,Illinois,11103,Jay Pritzker,47.2,0.612987013,0.584,-0.028987013
56796,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Iowa,11/2/2018,11/4/2018,,,,91523,961,lv,,lv,,11/5/2018 17:14,https://twitter.com/ChangePolls/status/1059562547441889280,538,FALSE,,143,2018,Governor,0,,11/6/2018,2,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,49,0.515789474,0.486,-0.029789474
56722,437,Selzer,52,Des Moines Register,Selzer & Co.,304,Selzer & Co.,A+,Live Phone,Iowa,10/30/2018,11/2/2018,,,,91367,801,lv,,lv,,11/3/2018 19:08,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2018/11/03/iowa-poll-governor-race-kim-reynolds-fred-hubbell-jake-porter-selzer-iowa-election-2018-medicaid/1871874002/,538,FALSE,,143,2018,Governor,0,,11/6/2018,4,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,46,0.511111111,0.486,-0.025111111
56672,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Iowa,10/29/2018,11/1/2018,,,,91272,1462,lv,,lv,,11/2/2018 10:33,https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-tight-governor-races-georgia-wisconsin-iowa-democrats-look-pick-two-house-seats-iowa,538,FALSE,,143,2018,Governor,0,,11/6/2018,5,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,45,0.479233227,0.486,0.006766773
56684,501,U. Iowa,,,University of Iowa,353,University of Iowa,B/C,Live Phone,Iowa,10/8/2018,10/22/2018,,,,91295,485,a,,a,,11/2/2018 16:26,https://clas.uiowa.edu/polisci/sites/clas.uiowa.edu.polisci/files/Hawkeye%20Poll%20(October%202018)%20Hubbell%20holds%20slight%20edge%20over%20Reynolds(1).pdf,538,FALSE,,143,2018,Governor,0,,11/6/2018,15,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,43.61,0.521525951,0.486,-0.035525951
56684,501,U. Iowa,,,University of Iowa,353,University of Iowa,B/C,Live Phone,Iowa,10/8/2018,10/22/2018,,,,91579,452,lv,,lv,,11/6/2018 9:40,https://clas.uiowa.edu/polisci/sites/clas.uiowa.edu.polisci/files/Hawkeye%20Poll%20(October%202018)%20Hubbell%20holds%20slight%20edge%20over%20Reynolds(1).pdf,538,FALSE,,143,2018,Governor,0,,11/6/2018,15,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,47.7,0.541983865,0.486,-0.055983865
54176,437,Selzer,52,Des Moines Register,Selzer & Co.,304,Selzer & Co.,A+,,Iowa,9/17/2018,9/20/2018,,,,87711,555,lv,,lv,,9/22/2018 20:01,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2018/09/22/iowa-poll-hubbell-reynolds-governor-des-moines-register-2018-election-republican-democrat/1381513002/,538,FALSE,,143,2018,Governor,0,,11/6/2018,47,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,43,0.511904762,0.486,-0.025904762
53921,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Iowa,9/6/2018,9/8/2018,,,,86724,1000,rv,,rv,,9/10/2018 9:48,https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-dead-heat-iowa-governor-race-democrats-look-pick-congressional-seat,538,FALSE,,143,2018,Governor,0,,11/6/2018,59,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,35.9,0.53422619,0.486,-0.04822619
52623,437,Selzer,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,,Iowa,1/28/2018,1/31/2018,,,,83149,801,a,,a,,6/22/2018 14:55,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2018/02/07/iowa-poll-kim-reynolds-leads-all-democratic-challengers-2018-race-governor/308397002/,538,FALSE,,143,2018,Governor,0,,11/6/2018,279,general,FALSE,FALSE,DEM,Hubbell,Iowa,11117,Fred Hubbell,37,0.46835443,0.486,0.01764557
56545,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Kansas,10/26/2018,10/28/2018,,,,90975,976,lv,,lv,,10/30/2018 8:46,https://www.emerson.edu/news-events/emerson-college-today/emerson-poll-close-governor-races-ohio-oregon-kansas-democrats-look-pick-congressional-seat-kansas,538,FALSE,,144,2018,Governor,0,,11/6/2018,9,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,43,0.49255441,0.527636166,0.03508175599
56588,241,Ipsos,"711,027",Reuters | U. Virginia Center for Politics,Ipsos,154,Ipsos,B-,Online,Kansas,10/17/2018,10/27/2018,,,,91083,986,lv,,lv,,10/31/2018 8:38,https://www.ipsos.com/sites/default/files/ct/news/documents/2018-10/october_2018_state_topline_-_kansas_october.pdf,538,FALSE,,144,2018,Governor,0,,11/6/2018,10,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,43,0.511904762,0.527636166,0.01573140399
56588,241,Ipsos,"711,027",Reuters | U. Virginia Center for Politics,Ipsos,154,Ipsos,B-,Online,Kansas,10/17/2018,10/27/2018,,,,91091,2002,a,,a,,10/31/2018 9:16,https://www.ipsos.com/sites/default/files/ct/news/documents/2018-10/october_2018_state_topline_-_kansas_october.pdf,538,FALSE,,144,2018,Governor,0,,11/6/2018,10,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,32,0.516129032,0.527636166,0.01150713399
56392,383,PPP,1099,Western States Strategies,Public Policy Polling,263,Public Policy Polling,A-,IVR,Kansas,10/19/2018,10/20/2018,,,,90652,698,v,,v,,10/23/2018 16:37,https://drive.google.com/file/d/1ld-NYaY3OTFjxaxv5WwOtnPQ93u1GCHx/view,538,FALSE,DEM,144,2018,Governor,0,,11/6/2018,17,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,41,0.5,0.527636166,0.02763616599
56054,1056,Remington,1070,Kansans for Jobs and Opportunity,Remington Research Group,279,Remington Research Group,B,,Kansas,9/30/2018,10/1/2018,,,,89903,1680,lv,,lv,,10/5/2018 17:05,https://localtvwdaf.files.wordpress.com/2018/10/ks-general-election-survey-10012018.pdf,538,FALSE,REP,144,2018,Governor,0,,11/6/2018,36,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,42,0.506024096,0.527636166,0.02161206999
55943,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Kansas,9/26/2018,9/28/2018,,,,89645,938,rv,,rv,,10/1/2018 8:52,https://www.emerson.edu/news-events/emerson-college-today/despite-presidents-popularity-kansas-governor-race-dead-heat-prospects-favor-democrats-adding-two-congressional-seats,538,FALSE,,144,2018,Governor,0,,11/6/2018,39,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,35.9,0.490437158,0.527636166,0.03719900799
56487,1251,Fort Hays State University,,,Fort Hays State University,101,Fort Hays State University,C/D,Live Phone,Kansas,8/22/2018,9/25/2018,,,,90861,324,a,,a,,10/26/2018 20:12,https://fhsu.edu/docking/Kansas-Speaks/kansas-speaks-report-fall-2018,538,FALSE,,144,2018,Governor,0,,11/6/2018,42,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,40,0.526315789,0.527636166,0.001320376986
55858,1447,Civiqs,1056,Crawford County Democrats,Civiqs,471,Civiqs,B-,Online,Kansas,9/21/2018,9/24/2018,,,,89439,1178,rv,,rv,,9/25/2018 16:24,https://drive.google.com/file/d/1eH1PDbaNtzGJT1rJxyHtSlnf4ZziHJ69/view,538,TRUE,DEM,144,2018,Governor,0,,11/6/2018,43,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,41,0.5125,0.527636166,0.01513616599
54002,383,PPP,1017,Pottawatomie County Democrats,Public Policy Polling,263,Public Policy Polling,A-,IVR,Kansas,9/12/2018,9/13/2018,,,,86919,618,v,,v,,9/14/2018 9:44,https://www.dropbox.com/s/nn91k0tsmyfmyow/KansasResults.pdf,538,TRUE,DEM,144,2018,Governor,0,,11/6/2018,54,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,38,0.493506494,0.527636166,0.03412967199
54002,383,PPP,1017,Pottawatomie County Democrats,Public Policy Polling,263,Public Policy Polling,A-,IVR,Kansas,9/12/2018,9/13/2018,,,,86920,618,v,,v,,9/14/2018 9:44,https://www.dropbox.com/s/nn91k0tsmyfmyow/KansasResults.pdf,538,TRUE,DEM,144,2018,Governor,0,,11/6/2018,54,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,46,0.494623656,0.527636166,0.03301250999
53814,383,PPP,986,National Education Association,Public Policy Polling,263,Public Policy Polling,A-,,Kansas,8/24/2018,8/26/2018,,,,86506,877,v,,v,,8/30/2018 22:16,https://files.acrobat.com/a/preview/6a5db65d-1f6c-494c-82ce-2f04a304ebfa,538,FALSE,DEM,144,2018,Governor,0,,11/6/2018,72,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,38,0.493506494,0.527636166,0.03412967199
53549,1056,Remington,,,Remington Research Group,279,Remington Research Group,B,Live Phone,Kansas,7/19/2018,7/20/2018,,,,85931,1189,lv,,lv,,8/8/2018 23:04,https://www.kansas.com/news/politics-government/article215375450.html,538,FALSE,,144,2018,Governor,0,,11/6/2018,109,general,FALSE,FALSE,DEM,Kelly,Kansas,11403,Laura Kelly,36,0.507042254,0.527636166,0.02059391199
56680,1464,Slingshot Strategies,,,Slingshot Strategies,451,Slingshot Strategies,B/C,IVR,Maine,11/1/2018,11/1/2018,,,,91289,518,rv,,rv,,11/2/2018 15:08,https://projects.fivethirtyeight.com/polls/20181102_ME_G.pdf,538,FALSE,,145,2018,Governor,0,,11/6/2018,5,general,FALSE,FALSE,DEM,Mills,Maine,11396,Janet T. Mills,55,0.591397849,0.54,-0.051397849
56597,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Maine,10/27/2018,10/29/2018,,,,91108,883,lv,,lv,,10/31/2018 10:39,https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-ct-me-nh-two-house-races-play-potential-gubernatorial-upset,538,FALSE,,145,2018,Governor,0,,11/6/2018,8,general,FALSE,FALSE,DEM,Mills,Maine,11396,Janet T. Mills,49.7,0.543763676,0.54,-0.003763676
56319,365,Pan Atlantic/SMS,,,Pan Atlantic Research,249,Pan Atlantic Research,B/C,Online,Maine,10/1/2018,10/7/2018,,,,90517,500,lv,,lv,,10/19/2018 16:06,https://www.realclearpolitics.com/docs/Pan_Atlantic_Research_Maine.pdf,538,FALSE,,145,2018,Governor,0,,11/6/2018,30,general,FALSE,FALSE,DEM,Mills,Maine,11396,Janet T. Mills,44.4,0.552926526,0.54,-0.012926526
56194,1365,Change Research,,,Change Research,48,Change Research,B-,Online,Maine,9/30/2018,10/1/2018,,,,90238,801,lv,,lv,,10/13/2018 21:49,https://medium.com/@ChngRsrch/50-of-mainers-less-likely-to-re-elect-senator-collins-if-she-votes-to-confirm-kavanaugh-2d0ab56a6f3b,538,FALSE,,145,2018,Governor,0,,11/6/2018,36,general,FALSE,FALSE,DEM,Mills,Maine,11396,Janet T. Mills,52,0.541666667,0.54,-0.001666667
56191,1464,Slingshot Strategies,,,Slingshot Strategies,451,Slingshot Strategies,B/C,Live Phone/Online,Maine,9/26/2018,9/30/2018,,,,90230,600,lv,,lv,,10/13/2018 15:00,http://www.slingshotstrat.com/posts,538,FALSE,,145,2018,Governor,0,,11/6/2018,37,general,FALSE,FALSE,DEM,Mills,Maine,11396,Janet T. Mills,41,0.554054054,0.54,-0.014054054
53545,458,Suffolk,,,Suffolk University,323,Suffolk University,B+,Live Phone,Maine,8/2/2018,8/6/2018,,,,85924,500,lv,,lv,,8/8/2018 15:46,https://www.suffolk.edu/documents/SUPRC/8_8_2018_marginals.pdf,538,FALSE,,145,2018,Governor,0,,11/6/2018,92,general,FALSE,FALSE,DEM,Mills,Maine,11396,Janet T. Mills,38.8,0.498714653,0.54,0.041285347
56106,1296,University of Maryland/Washington Post,"378,393",The Washington Post | University of Maryland,University of Maryland/The Washington Post,3,ABC News/The Washington Post,A+,Live Phone,Maryland,10/4/2018,10/7/2018,,,,89995,814,rv,,rv,,10/9/2018 16:13,https://assets.documentcloud.org/documents/4999221/2018-10-07-Maryland-Trend-for-Release.pdf,538,FALSE,,146,2018,Governor,0,,11/6/2018,30,general,FALSE,FALSE,DEM,Jealous,Maryland,11204,Ben Jealous,36,0.391304348,0.44,0.048695652
56106,1296,University of Maryland/Washington Post,"378,393",The Washington Post | University of Maryland,University of Maryland/The Washington Post,3,ABC News/The Washington Post,A+,Live Phone,Maryland,10/4/2018,10/7/2018,,,,89996,648,lv,,lv,,10/9/2018 16:13,https://assets.documentcloud.org/documents/4999221/2018-10-07-Maryland-Trend-for-Release.pdf,538,FALSE,,146,2018,Governor,0,,11/6/2018,30,general,FALSE,FALSE,DEM,Jealous,Maryland,11204,Ben Jealous,38,0.395833333,0.44,0.044166667
56124,1232,Gonzales Research & Media Services,,,Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,B/C,Live Phone,Maryland,10/1/2018,10/6/2018,12580,Neal Simon,IND,90082,806,lv,,lv,,10/10/2018 0:38,https://cdn.s3-media.wbal.com/Media/2018/10/09/8055e9a7-2458-4144-9faf-9ea82ae897be/original.pdf,538,FALSE,IND,146,2018,Governor,0,,11/6/2018,31,general,FALSE,FALSE,DEM,Jealous,Maryland,11204,Ben Jealous,35.7,0.399776036,0.44,0.040223964
55919,289,Mason-Dixon,,,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Maryland,9/24/2018,9/26/2018,,,,89604,625,lv,,lv,,9/28/2018 9:03,http://www.wbal.com/article/338244/124/mason-dixon-poll-favors-hogan-to-win-re-election,538,FALSE,,146,2018,Governor,0,,11/6/2018,41,general,FALSE,FALSE,DEM,Jealous,Maryland,11204,Ben Jealous,37,0.415730337,0.44,0.024269663
