poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123706,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,DEM,Inslee,13635,Jay Robert Inslee,60.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123706,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,REP,Eyman,14601,Timothy Eyman,31.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123707,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,DEM,Inslee,13635,Jay Robert Inslee,56.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123707,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,REP,Culp,13639,Loren Culp,31.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123708,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,DEM,Inslee,13635,Jay Robert Inslee,56.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123708,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,REP,Fortunato,13638,Phil Fortunato,34.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123709,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,DEM,Inslee,13635,Jay Robert Inslee,57.0
66403,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,Online,Washington,5/16/20,5/19/20,,"",,123709,530,lv,,lv,,5/21/20 08:25,"",http://www.surveyusa.com/client/PollReport.aspx?g=eb9c7a11-4c4c-469e-aad9-6fb9ce040a5b,538,false,,8729,2020,Governor,0,,11/3/20,general,false,false,REP,Freed,13636,Joshua Freed,30.0
67829,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,5/14/20,5/18/20,,"",,126953,787,lv,,lv,,7/29/20 15:42,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,false,,7822,2020,Governor,0,,11/3/20,general,false,false,DEM,Feltes,13502,Dan Feltes,21.0
67829,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,5/14/20,5/18/20,,"",,126953,787,lv,,lv,,7/29/20 15:42,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,false,,7822,2020,Governor,0,,11/3/20,general,false,false,REP,Sununu,13503,Chris Sununu,61.0
67829,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,5/14/20,5/18/20,,"",,126956,789,lv,,lv,,7/29/20 15:42,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,false,,7822,2020,Governor,0,,11/3/20,general,false,false,DEM,Volinsky,14488,Andru Volinsky,20.0
67829,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,5/14/20,5/18/20,,"",,126956,789,lv,,lv,,7/29/20 15:42,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1598&context=survey_center_polls,538,false,,7822,2020,Governor,0,,11/3/20,general,false,false,REP,Sununu,13503,Chris Sununu,61.0
66529,1231,Meeting Street Insights,1299,Carolina Partnership for Reform,Meeting Street Insights,204,Meeting Street Insights,B/C,Live Phone,North Carolina,5/9/20,5/13/20,,"",,123976,500,rv,,rv,,5/26/20 13:45,"",https://cprnc.org/wp-content/uploads/2020/05/NC-Statewide-Survey-May-2020-Crosstabs-For-Release-v4.pdf,538,false,REP,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,55.4
66529,1231,Meeting Street Insights,1299,Carolina Partnership for Reform,Meeting Street Insights,204,Meeting Street Insights,B/C,Live Phone,North Carolina,5/9/20,5/13/20,,"",,123976,500,rv,,rv,,5/26/20 13:45,"",https://cprnc.org/wp-content/uploads/2020/05/NC-Statewide-Survey-May-2020-Crosstabs-For-Release-v4.pdf,538,false,REP,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,37.4
66289,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,5/7/20,5/9/20,,"",,123391,1111,rv,,rv,,5/15/20 11:37,"",https://surveyresearch-ecu.reportablenews.com/pr/presidential-and-senate-races-remain-close-in-north-carolina-cooper-leads-forest-and-earns-high-approval-for-state-s-coronavirus-response,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,50.8
66289,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,5/7/20,5/9/20,,"",,123391,1111,rv,,rv,,5/15/20 11:37,"",https://surveyresearch-ecu.reportablenews.com/pr/presidential-and-senate-races-remain-close-in-north-carolina-cooper-leads-forest-and-earns-high-approval-for-state-s-coronavirus-response,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,36.1
66073,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,North Carolina,5/2/20,5/4/20,,"",,122722,1362,rv,,rv,,5/5/20 08:46,"",https://civiqs.com/documents/Civiqs_DailyKos_NC_banner_book_2020_05_kld8fh.pdf,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,53.0
66073,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,North Carolina,5/2/20,5/4/20,,"",,122722,1362,rv,,rv,,5/5/20 08:46,"",https://civiqs.com/documents/Civiqs_DailyKos_NC_banner_book_2020_05_kld8fh.pdf,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,44.0
66044,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,B,IVR,Missouri,4/28/20,4/29/20,,"",,122509,1356,lv,,lv,,5/2/20 09:06,"",https://moscout.com/s/MOSCOUT-DECK-043020.pptx,538,false,,7820,2020,Governor,0,,11/3/20,general,false,false,DEM,Galloway,13483,Nicole Galloway,39.0
66044,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,B,IVR,Missouri,4/28/20,4/29/20,,"",,122509,1356,lv,,lv,,5/2/20 09:06,"",https://moscout.com/s/MOSCOUT-DECK-043020.pptx,538,false,,7820,2020,Governor,0,,11/3/20,general,false,false,REP,Parson,13484,Mike Parson,52.0
66024,1327,Meredith College,"","",Meredith College,423,Meredith College,B/C,Online,North Carolina,4/27/20,4/28/20,,"",,122464,604,rv,,rv,,5/1/20 09:49,"",https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_April_2020_-_COVID-19.pdf,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,52.0
66024,1327,Meredith College,"","",Meredith College,423,Meredith College,B/C,Online,North Carolina,4/27/20,4/28/20,,"",,122464,604,rv,,rv,,5/1/20 09:49,"",https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_April_2020_-_COVID-19.pdf,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,32.1
65937,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,Online,North Carolina,4/23/20,4/26/20,,"",,122153,580,lv,,lv,,4/28/20 18:02,"",http://www.surveyusa.com/client/PollReport.aspx?g=8e72c24e-b823-4a36-b5d6-984918df4ef9,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,57.0
65937,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,Online,North Carolina,4/23/20,4/26/20,,"",,122153,580,lv,,lv,,4/28/20 18:02,"",http://www.surveyusa.com/client/PollReport.aspx?g=8e72c24e-b823-4a36-b5d6-984918df4ef9,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,30.0
65900,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,4/20/20,4/21/20,,"",,122087,1275,v,,v,,4/23/20 13:55,"",https://www.protectourcare.org/wp-content/uploads/2020/04/NorthCarolinaResults1.pdf,538,false,DEM,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,53.0
65900,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,4/20/20,4/21/20,,"",,122087,1275,v,,v,,4/23/20 13:55,"",https://www.protectourcare.org/wp-content/uploads/2020/04/NorthCarolinaResults1.pdf,538,false,DEM,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,40.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127466,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Vázquez Garced,15918,Wanda Vázquez Garced,46.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127466,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Cruz Soto,15913,Carmen Yulín Cruz Soto,21.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127466,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,12.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127467,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Vázquez Garced,15918,Wanda Vázquez Garced,41.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127467,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Bhatia,15916,Eduardo Bhatia,27.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127467,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,12.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127468,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Pierluisi,15912,Pedro R. Pierluisi,42.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127468,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Cruz Soto,15913,Carmen Yulín Cruz Soto,21.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127468,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,14.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127469,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Pierluisi,15912,Pedro R. Pierluisi,42.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127469,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Bhatia,15916,Eduardo Bhatia,22.0
68060,1606,Diario Las Américas,"","",Diario Las Américas,603,Diario Las Américas,,Live Phone,Puerto Rico,3/30/20,4/21/20,,"",,127469,1500,rv,,rv,,8/13/20 22:40,"",https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,15.0
65948,172,Garin Hart Yang,1269,Real Facts NC,Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,North Carolina,4/13/20,4/18/20,,"",,122182,800,lv,,lv,,4/29/20 15:26,"",https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c49efadc86e4da38d1ad3086f727890/files/RFNC-Yang-Polling-Memo---Covid-19.pdf,538,false,DEM,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,55.0
65948,172,Garin Hart Yang,1269,Real Facts NC,Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,North Carolina,4/13/20,4/18/20,,"",,122182,800,lv,,lv,,4/29/20 15:26,"",https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c49efadc86e4da38d1ad3086f727890/files/RFNC-Yang-Polling-Memo---Covid-19.pdf,538,false,DEM,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,36.0
65761,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,4/14/20,4/15/20,,"",,121565,1318,v,,v,,4/16/20 08:05,"",https://www.publicpolicypolling.com/wp-content/uploads/2020/04/NCResultsApril2020.pdf,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,50.0
65761,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,4/14/20,4/15/20,,"",,121565,1318,v,,v,,4/16/20 08:05,"",https://www.publicpolicypolling.com/wp-content/uploads/2020/04/NCResultsApril2020.pdf,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,36.0
65782,1365,Change Research,1096,IndyPolitics.org,Change Research,48,Change Research,B-,Online,Indiana,4/10/20,4/13/20,,"",,121610,1021,lv,,lv,,4/19/20 11:01,"",http://indypolitics.org/poll-positions-9/,538,false,,7819,2020,Governor,0,,11/3/20,general,false,false,DEM,Myers,14559,Woody Myers,25.0
65782,1365,Change Research,1096,IndyPolitics.org,Change Research,48,Change Research,B-,Online,Indiana,4/10/20,4/13/20,,"",,121610,1021,lv,,lv,,4/19/20 11:01,"",http://indypolitics.org/poll-positions-9/,538,false,,7819,2020,Governor,0,,11/3/20,general,false,false,REP,Holcomb,14560,Eric Joseph Holcomb,45.0
65782,1365,Change Research,1096,IndyPolitics.org,Change Research,48,Change Research,B-,Online,Indiana,4/10/20,4/13/20,,"",,121610,1021,lv,,lv,,4/19/20 11:01,"",http://indypolitics.org/poll-positions-9/,538,false,,7819,2020,Governor,0,,11/3/20,general,false,false,LIB,Rainwater,14561,Donald G. Rainwater,8.0
65758,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,Live Phone,North Carolina,4/5/20,4/7/20,,"",,121559,500,lv,,lv,,4/15/20 12:12,"",https://www.nccivitas.org/polling/headed-status-quo-election/,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,50.0
65758,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,Live Phone,North Carolina,4/5/20,4/7/20,,"",,121559,500,lv,,lv,,4/15/20 12:12,"",https://www.nccivitas.org/polling/headed-status-quo-election/,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,33.0
65758,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,Live Phone,North Carolina,4/5/20,4/7/20,,"",,121559,500,lv,,lv,,4/15/20 12:12,"",https://www.nccivitas.org/polling/headed-status-quo-election/,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,LIB,DiFiore,14555,Steven Joseph DiFiore,1.0
65758,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B/C,Live Phone,North Carolina,4/5/20,4/7/20,,"",,121559,500,lv,,lv,,4/15/20 12:12,"",https://www.nccivitas.org/polling/headed-status-quo-election/,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,CON,Pisano,14556,Al Pisano,1.0
64832,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,B,IVR,Missouri,3/11/20,3/12/20,,"",,120026,1241,lv,,lv,,3/14/20 10:45,"",https://moscout.com/s/MOSCOUT-031320.pptx,538,false,,7820,2020,Governor,0,,11/3/20,general,false,false,DEM,Galloway,13483,Nicole Galloway,39.0
64832,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,B,IVR,Missouri,3/11/20,3/12/20,,"",,120026,1241,lv,,lv,,3/14/20 10:45,"",https://moscout.com/s/MOSCOUT-031320.pptx,538,false,,7820,2020,Governor,0,,11/3/20,general,false,false,REP,Parson,13484,Mike Parson,52.0
64641,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,2/27/20,2/28/20,,"",,119343,1288,rv,,rv,,3/1/20 09:44,"",https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,49.0
64641,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,2/27/20,2/28/20,,"",,119343,1288,rv,,rv,,3/1/20 09:44,"",https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Forest,13406,Dan Forest,40.6
64641,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,2/27/20,2/28/20,,"",,119344,1288,rv,,rv,,3/1/20 09:44,"",https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,DEM,Cooper,13404,Roy A. Cooper,49.4
64641,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,2/27/20,2/28/20,,"",,119344,1288,rv,,rv,,3/1/20 09:44,"",https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,538,false,,7824,2020,Governor,0,,11/3/20,general,false,false,REP,Grange,13420,Holly Grange,32.7
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127458,1000,rv,,rv,,8/13/20 20:57,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Pierluisi,15912,Pedro R. Pierluisi,40.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127458,1000,rv,,rv,,8/13/20 20:57,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Cruz Soto,15913,Carmen Yulín Cruz Soto,14.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127458,1000,rv,,rv,,8/13/20 20:57,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,8.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127458,1000,rv,,rv,,8/13/20 20:57,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,IND,Lúgaro,15915,Alexandra Lúgaro,7.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127459,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Pierluisi,15912,Pedro R. Pierluisi,38.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127459,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Bhatia,15916,Eduardo Bhatia,23.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127459,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,6.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127459,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,IND,Lúgaro,15915,Alexandra Lúgaro,7.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127460,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,NPP,Pierluisi,15912,Pedro R. Pierluisi,40.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127460,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PPD,Delgado Altieri,15917,Carlos Delgado Altieri,19.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127460,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,PRI,Dalmau Ramírez,15914,Juan Dalmau Ramírez,7.0
68058,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,B/C,Face-to-face,Puerto Rico,2/21/20,2/25/20,,"",,127460,1000,rv,,rv,,8/13/20 20:58,"",https://www.scribd.com/document/450474678/Cuestionario-de-La-Encuesta-de-El-Nuevo-Dia-de-marzo-de-2020,538,false,,8731,2020,Governor,0,,11/3/20,general,false,false,IND,Lúgaro,15915,Alexandra Lúgaro,6.0
